participant_id,content_language,finished_study,study_name,aesthetics,thinking,colorage,data_bored,data_compare,data_fun,data_science,data_selfLearn,bored_median_colorage,compare_median_colorage,fun_median_colorage,science_median_colorage,selfLearn_median_colorage,data_wasBoring,wasBoring_reversed,data_wasEnjoyable,data_wasFun,data_wasInteresting,boring_lowExtreme,boring_highExtreme,enjoyable_lowExtreme,enjoyable_highExtreme,fun_lowExtreme,fun_highExtreme,interesting_lowExtreme,interesting_highExtreme,totalExtremes,variance_noReverse,std_imi,isStdImi0,variance_reverse,AttentionCheck,AttentionCheck_binary,IntrinsicMotivation,data_comments,satisficing,average_ABS_rating_diff,average_rating_diff,num_correctAns,overall_score,retake,retake 2,age,gender,ip_country,ip_city,multinational,father,mother,education,normal vision,country0,years0,country1,country2,country3,country4,country5,years1,years2,years3,years4,years5,lang0,lang1,lang2,lang3,lang4,lang5,lang6,fluency1,fluency2,fluency3,fluency4,fluency5,fluency6,urban,web_usage,profession,id,cvd,screen,normalvision,time_stamp,ctry6,user_agent,timestamp,timestamp_page_load,timestamp_motivation_1,timestamp_motivation_1_inDays,timestamp_motivation_date,timestamp_motivation_2,elapsedTime,timestamp_demographics,timestamp_lighting1,predicted_age,abs_diff_ages,diff-ages
43243,en,0,aesthetics,1,0,0,5,1,4,4,5,1,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,17,2,United States,San Jose,0,Viet Nam,Viet Nam,high school,0,United States,17,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,9,,,,,,,,"Mozilla/5.0 (X11; CrOS x86_64 6310.68.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.96 Safari/537.36",08/09/2016 2:20 PM,08/09/2016 2:20 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/09/2016 2:21 PM,,,,
43244,en,0,aesthetics,1,0,0,1,1,2,4,4,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,17,2,United States,San Jose,0,Viet Nam,Viet Nam,college,0,United States,17,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,9,,,,,,,,"Mozilla/5.0 (X11; CrOS armv7l 7978.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.103 Safari/537.36",08/09/2016 2:55 PM,08/09/2016 2:55 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/09/2016 2:56 PM,,,,
43245,en,1,aesthetics,1,0,0,4,3,4,4,4,1,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.75,0.107142857,,,0,first/missing,28,1,United States,Midvale,0,United States,United States,college,0,United States,28,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,10,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/09/2016 4:25 PM,08/09/2016 3:48 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/09/2016 4:25 PM,,,,
43247,en,0,aesthetics,1,0,0,5,3,5,5,5,1,0,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,20,0,Sweden,Ringoen,0,Portugal,Portugal,professional school,0,Portugal,20,,,,,,0,0,0,0,0,Polish,,,,,,,0,0,0,0,0,0,,6,,,,,,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/51.0.2704.79 Chrome/51.0.2704.79 Safari/537.36",08/10/2016 8:29 AM,08/10/2016 8:28 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/10/2016 8:29 AM,,,,
43248,en,1,aesthetics,1,0,0,2,3,5,3,5,0,0,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.3,0.033333333,,,0,first/missing,21,1,United States,New York,1,United States,United States,college,0,United States,20,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,5,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",08/10/2016 11:47 AM,08/10/2016 11:46 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/10/2016 11:47 AM,,,,
43249,en,1,aesthetics,1,0,0,1,5,5,4,5,0,1,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,1.066666667,-0.2,,,0,first/missing,31,1,United States,Rancho Cordova,0,United States,United States,graduate school,0,United States,31,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",08/10/2016 10:03 PM,08/10/2016 10:02 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/10/2016 10:05 PM,,,,
43250,en,1,aesthetics,1,0,0,4,5,5,4,5,1,1,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,1.233333333,-0.433333333,,,0,first/missing,19,1,Singapore,Singapore,0,,,college,0,Singapore,19,,,,,,0,0,0,0,0,Chinese,,,,,,,0,0,0,0,0,0,,0,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/10/2016 11:46 PM,08/10/2016 11:45 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/10/2016 11:46 PM,,,,
43251,en,1,aesthetics,1,0,0,3,3,4,4,3,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.966666667,0.3,,,0,first/missing,17,1,Australia,Taylors Lakes,0,Australia,Taiwan,high school,0,Australia,17,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,6,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/11/2016 12:27 AM,08/11/2016 12:26 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/11/2016 12:27 AM,,,,
43255,pt,1,aesthetics,1,0,0,1,2,2,5,4,0,0,0,1,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.6,0,,,1,retake,35,0,United States,Seattle,1,,,PhD,0,United States,1,Brazil,,,,,33,0,0,0,0,Portuguese,,,,,,,0,0,0,0,0,0,,9,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",08/11/2016 10:42 AM,08/11/2016 10:40 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/11/2016 10:44 AM,,,,
43261,en,1,aesthetics,1,0,0,3,4,4,4,4,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.8,-0.2,,,0,first/missing,19,1,United States,West Bloomfield,0,China,China,professional school,0,United States Minor Outlying Islands,19,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,7,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",08/11/2016 4:46 PM,08/11/2016 4:45 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/11/2016 4:46 PM,,,,
43262,es,1,aesthetics,1,0,0,4,5,5,5,5,1,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,1.333333333,-0.933333333,,,0,first/missing,26,0,Mexico,Huauchinango,0,Mexico,Mexico,college,0,Mexico,26,,,,,,0,0,0,0,0,Spanish,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",08/11/2016 5:14 PM,08/11/2016 5:09 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/11/2016 5:15 PM,,,,
43264,en,1,aesthetics,1,0,0,5,4,5,1,3,1,1,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,1.433333333,0.233333333,,,0,first/missing,22,0,Sweden,Umeå,0,Switzerland,Switzerland,college,0,Switzerland,22,,,,,,0,0,0,0,0,Swedish,,,,,,,0,0,0,0,0,0,,5,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",08/11/2016 5:59 PM,08/11/2016 5:59 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/11/2016 5:59 PM,,,,
43265,en,0,aesthetics,1,0,0,4,3,4,1,4,1,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,61,1,United States,Farmington,0,United States Minor Outlying Islands,United States Minor Outlying Islands,college,0,United States,61,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,6,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/11/2016 7:55 PM,08/11/2016 7:55 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/11/2016 7:56 PM,,,,
43266,en,1,aesthetics,1,0,0,5,1,5,3,5,1,0,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,1.133333333,0.133333333,,,0,first/missing,20,0,Canada,Kitchener,0,France,Ireland,pre-high school,0,Canada,20,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/11/2016 11:36 PM,08/11/2016 11:32 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/11/2016 11:36 PM,,,,
43267,en,0,aesthetics,1,0,0,5,4,5,3,2,1,1,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,,first/missing,,,Canada,Squamish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/2016 11:50 PM,08/11/2016 11:50 PM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
43268,en,1,aesthetics,1,0,0,5,4,5,4,5,1,1,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.866666667,-0.266666667,,,0,first/missing,18,1,Belgium,Brussels,0,Greece,Greece,college,0,Belgium,18,,,,,,0,0,0,0,0,Dutch,,,,,,,0,0,0,0,0,0,,8,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/12/2016 3:13 AM,08/12/2016 3:11 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/12/2016 3:16 AM,,,,
43270,en,0,aesthetics,1,0,0,2,2,4,3,4,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,55,0,United States,Tallahassee,1,Cuba,Cuba,college,0,United States,52,Cuba,,,,,3,0,0,0,0,Spanish,,,,,,,0,0,0,0,0,0,,5,,,,,,,,"Mozilla/5.0 (iPad; CPU OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1",08/12/2016 10:13 AM,08/12/2016 10:13 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/12/2016 10:15 AM,,,,
43271,en,0,aesthetics,1,0,0,1,4,5,5,5,0,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,,first/missing,,,Israel,Tel Aviv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2016 6:54 AM,08/13/2016 6:53 AM,0,0,01/01/1970 12:00:00 AM,0,0,,,,,
43273,en,1,aesthetics,1,0,0,5,1,5,3,2,1,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,1.1,0.5,,,0,first/missing,16,1,United Kingdom,Thornton,0,Turkey,United Kingdom,postdoctoral,0,United Kingdom,16,,,,,,0,0,0,0,0,Turkish,English,,,,,,4,0,0,0,0,0,,10,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/13/2016 4:44 PM,08/13/2016 4:43 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/13/2016 4:45 PM,,,,
43274,en,0,aesthetics,1,0,0,1,4,4,5,5,0,1,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,46,1,Belgium,Antwerp,0,Belgium,Belgium,professional school,0,Belgium,46,,,,,,0,0,0,0,0,Dutch,,,,,,,0,0,0,0,0,0,,2,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",08/13/2016 5:04 PM,08/13/2016 5:03 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/13/2016 5:04 PM,,,,
43276,en,1,aesthetics,1,0,0,5,5,5,5,5,1,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.730769231,-0.730769231,,,0,first/missing,15,2,United States,Woodinville,0,Canada,United States,high school,0,United States,15,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",08/14/2016 12:38 AM,08/14/2016 12:38 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/14/2016 12:39 AM,,,,
43277,en,1,aesthetics,1,0,0,2,1,5,4,4,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.4,0.2,,,0,first/missing,18,1,Greece,,0,Greece,Greece,high school,0,Greece,18,,,,,,0,0,0,0,0,Greek,,,,,,,0,0,0,0,0,0,,4,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/14/2016 10:18 AM,08/14/2016 10:12 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/14/2016 10:18 AM,,,,
43278,en,1,aesthetics,1,0,0,1,1,1,,1,0,0,0,,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.366666667,0.1,,,0,first/missing,21,0,Denmark,Roskilde,0,,,,0,Denmark,0,,,,,,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,,0,,,,,,,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,08/14/2016 12:04 PM,08/14/2016 12:03 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/14/2016 12:04 PM,,,,
43279,en,1,aesthetics,1,0,0,3,3,3,3,3,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.571428571,-0.142857143,,,0,first/missing,23,0,Greece,Athens,0,Greece,Greece,college,0,Greece,23,,,,,,0,0,0,0,0,Greek,,,,,,,0,0,0,0,0,0,,6,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/14/2016 1:35 PM,08/14/2016 1:34 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/14/2016 1:35 PM,,,,
43280,en,1,aesthetics,1,0,0,5,5,5,5,5,1,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.9,0.166666667,,,0,first/missing,16,1,United States,Amarillo,0,Bosnia And Herzegovina,Bosnia And Herzegovina,high school,0,United States,16,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/14/2016 3:23 PM,08/14/2016 3:20 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/14/2016 3:24 PM,,,,
43281,en,0,aesthetics,1,0,0,5,5,5,5,5,1,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,16,1,United States,Amarillo,0,Bosnia And Herzegovina,Bosnia And Herzegovina,high school,0,United States,16,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/14/2016 3:54 PM,08/14/2016 3:53 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/14/2016 3:54 PM,,,,
43283,en,1,aesthetics,1,0,0,1,1,5,5,5,0,0,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,1,-0.4,,,0,first/missing,19,0,United States,Fontana,0,United States,United States,college,0,United States,19,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,10,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2829.0 Safari/537.36",08/15/2016 4:03 AM,08/15/2016 4:03 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/15/2016 4:04 AM,,,,
43284,en,1,aesthetics,1,0,0,3,5,4,4,2,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.966666667,0.3,,,0,first/missing,23,0,United States,Oklahoma City,0,United States,United States,college,0,United States,23,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,3,,,,,,,,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,08/15/2016 8:12 AM,08/15/2016 8:11 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/15/2016 8:14 AM,,,,
43285,en,0,aesthetics,1,0,0,3,4,3,5,5,0,1,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,17,0,Poland,Stalowa Wola,0,Poland,Poland,college,0,Poland,17,,,,,,0,0,0,0,0,Polish,,,,,,,0,0,0,0,0,0,,11,,,,,,,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,08/15/2016 9:00 AM,08/15/2016 8:58 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/15/2016 9:00 AM,,,,
43286,de,1,aesthetics,1,0,0,4,5,5,3,5,1,1,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,1.033333333,-0.166666667,,,0,first/missing,27,1,Germany,Telgte,1,China,China,graduate school,0,Germany,4,Germany,China,Germany,France,,10,2,11,1,0,German,Chinese,,,,,,3,0,0,0,0,0,,6,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/15/2016 12:37 PM,08/15/2016 12:37 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/15/2016 12:39 PM,,,,
43289,en,1,aesthetics,1,0,0,5,5,5,3,5,1,1,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,1.433333333,-0.9,,,0,first/missing,14,2,United States,Sevierville,0,Ireland,Uruguay,high school,0,Uruguay,14,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/15/2016 2:45 PM,08/15/2016 2:40 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/15/2016 2:45 PM,,,,
43290,en,1,aesthetics,1,0,0,2,4,4,2,5,0,1,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.566666667,-0.033333333,,,0,first/missing,16,0,Canada,Richmond,1,China,China,high school,0,China,0,Canada,,,,,0,0,0,0,0,English,Chinese,,,,,,3,0,0,0,0,0,,7,,,,,,,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/15/2016 3:17 PM,08/15/2016 3:17 PM,0,0,01/01/1970 12:00:00 AM,0,0,08/15/2016 3:18 PM,,,,
43294,en,0,aesthetics,1,0,0,3,3,3,3,3,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,27,0,United Kingdom,London,0,,,,0,United States Minor Outlying Islands,27,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,0,,,,,,,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,08/16/2016 9:14 AM,08/16/2016 9:13 AM,0,0,01/01/1970 12:00:00 AM,0,0,08/16/2016 9:14 AM,,,,
43295,en,1,aesthetics,1,0,0,2,4,4,1,4,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.666666667,0.266666667,,,0,first/missing,19,2,United Kingdom,Sutton Coldfield,0,United Kingdom,United Kingdom,college,0,United Kingdom,19,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,7,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/16/2016 11:54 AM,08/16/2016 11:52 AM,1.47137E+12,17029.78748,01/01/1970 4:43:50 AM,0,-1.47137E+12,08/16/2016 11:55 AM,,,,
43297,en,1,aesthetics,1,0,0,1,1,5,5,5,0,0,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.766666667,-0.033333333,,,0,first/missing,36,0,United States,Hampton,0,United States,United States,graduate school,0,United States Minor Outlying Islands,36,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,8,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/16/2016 2:26 PM,08/16/2016 2:25 PM,1.47138E+12,17029.89307,01/01/1970 4:43:50 AM,0,-1.47138E+12,08/16/2016 2:26 PM,,,,
43298,en,1,aesthetics,1,0,0,2,2,5,3,3,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.766666667,0.433333333,,,0,first/missing,24,1,Australia,Melbourne,1,New Zealand,New Zealand,graduate school,0,Australia,16,New Zealand,,,,,8,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/16/2016 2:54 PM,08/16/2016 2:50 PM,1.47138E+12,17029.91313,01/01/1970 4:43:50 AM,0,-1.47138E+12,08/16/2016 2:56 PM,,,,
43299,en,1,aesthetics,1,0,0,4,4,5,5,5,1,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.833333333,-0.566666667,,,0,first/missing,19,0,Canada,Vancouver,0,Canada,Canada,college,0,Canada,19,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,9,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",08/16/2016 4:17 PM,08/16/2016 4:16 PM,1.47139E+12,17029.97021,01/01/1970 4:43:50 AM,0,-1.47139E+12,08/16/2016 4:17 PM,,,,
43300,en,1,aesthetics,1,0,0,1,3,3,5,3,0,0,0,1,0,5,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,2.4,0,1,3,,,0.357142857,-0.071428571,,,0,first/missing,24,0,United Kingdom,London,1,Portugal,Belgium,college,0,United Kingdom,2,Portugal,Spain,,,,18,4,0,0,0,Portuguese,,,,,,,0,0,0,0,0,0,,9,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/17/2016 4:23 AM,08/17/2016 3:56 AM,1.47143E+12,17030.46839,01/01/1970 4:43:50 AM,1.47143E+12,546682,08/17/2016 4:16 AM,,,,
43304,en,0,aesthetics,1,0,0,2,3,4,5,5,0,0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,15,1,Philippines,Talisay City,0,,,,0,Philippines,15,,,,,,0,0,0,0,0,Other,,,,,,,0,0,0,0,0,0,,0,,,,,,,,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",08/17/2016 8:53 AM,08/17/2016 8:53 AM,1.47145E+12,17030.65981,01/01/1970 4:43:51 AM,0,-1.47145E+12,08/17/2016 8:54 AM,,,,
43306,en,1,aesthetics,1,0,0,2,3,3,4,4,0,0,0,0,0,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0.25,0.5,0,3.833333333,0.333333333,1,3.75,,,0.533333333,-0.066666667,,,0,first/missing,61,0,Australia,,0,Australia,Australia,graduate school,0,Australia,61,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,4,,,,,,,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0,08/17/2016 9:26 AM,08/17/2016 9:16 AM,1.47145E+12,17030.67874,01/01/1970 4:43:51 AM,1.47145E+12,521889,08/17/2016 9:17 AM,,,,
43307,en,1,aesthetics,1,0,0,3,5,5,5,5,0,1,1,1,1,5,3,6,7,6,0,0,0,0,0,1,0,0,1,0.666666667,0.816496581,0,8.677777778,3.333333333,0,5.5,,,0.678571429,-0.035714286,,,0,first/missing,17,2,United States,Neptune City,0,,,,0,United States,0,,,,,,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,,0,,,,,,,,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:47.0) Gecko/20100101 Firefox/47.0,08/17/2016 10:48 AM,08/17/2016 10:41 AM,1.47146E+12,17030.73826,01/01/1970 4:43:51 AM,1.47146E+12,300808,08/17/2016 10:43 AM,,,,
43308,en,1,aesthetics,1,0,0,3,4,4,5,5,0,1,0,1,1,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0.333333333,0.577350269,0,3.377777778,0.666666667,1,3.5,,,0.5,0.428571429,,,0,first/missing,19,1,Malaysia,Sungai Petani,1,Malaysia,Malaysia,college,0,Malaysia,9,,,,,,0,0,0,0,0,English,Other,Spanish,,,,,4,1,0,0,0,0,,8,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",08/17/2016 5:42 PM,08/17/2016 5:35 PM,1.47148E+12,17031.02581,01/01/1970 4:43:51 AM,1.47148E+12,328305,08/17/2016 5:37 PM,,,,
